,cons_12m,cons_gas_12m,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_pow_p1,margin_gross_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,origin_up_lxidpiddsbxsbosboudacockeimpuepw,channel_sales_foosdfpfkusacimwkcsosbicdxkicaua,avg_price_pow_energy,churn
8960,16519,8347,2009.01,2016.04,2014.04,2015.04,2404.49,0,16.0,0.142065,44.31137796,27.14,2,207.63,7,13.2,0,1,14.848605864444446,0
2862,8103,0,2013.01,2017.01,2015.05,2016.01,773.01,0,150.18,0.116908,40.606701,69.24,1,102.18,3,27.71,0,1,27.145441638888883,0
18665,21194,6363,2012.12,2016.12,2012.12,2015.12,3585.94,0,8.67,0.16403,44.31137796,-1.2,1,709.07,3,11.5,1,1,14.811941731111103,1
1190,2724,0,2010.1,2016.1,2010.1,2015.1,410.83,273,13.78,0.147506,45.80687796,26.2,1,44.16,5,15.0,1,1,14.899127486666668,0
2336,12268,1563,2011.1,2016.1,2011.1,2015.1,1269.43,0,135.8,0.1165089999999999,40.606701,33.0,2,167.61,4,16.5,1,1,27.16708712121211,1
768,18543,481,2009.05,2016.05,2009.05,2015.05,2637.9,0,15.94,0.142819,44.31137796,21.9,3,221.64,7,13.2,0,1,14.839217397777778,0
5380,148011,0,2009.11,2016.11,2015.05,2015.11,2392.99,2096,132.15,0.1152369999999999,40.606701,4.41,1,256.17,6,23.1,0,0,27.252530944444445,0
18084,2973609,773605,2011.06,2016.07,2015.07,2015.06,17490.97,25805,45.62,0.142881,44.31137796,0.12,2,-297.92,5,13.856,1,1,14.874589292222224,1
998,8325,0,2012.1,2016.1,2014.11,2013.11,1444.17,1486,18.7,0.147506,45.30837756,14.68,1,98.14,3,10.392,1,1,15.305355373333336,0
12611,25344,0,2009.1,2016.11,2014.11,2015.11,3343.3,1932,143.64,0.145677,41.27136420000001,61.2,2,1171.13,6,17.5,1,1,27.71643688333333,1
6069,1161,0,2009.11,2016.11,2009.11,2015.11,174.33,0,16.64,0.146348,46.30537836,27.99,1,16.57,6,13.8,0,0,14.866092208888883,0
1640,137137,0,2011.03,2016.03,2011.03,2015.03,4652.09,8759,16.26,0.1640579999999999,44.31137796,28.34,1,416.26,5,13.8,0,0,14.885081642222223,0
14709,2681,0,2009.12,2016.11,2015.09,2015.11,257.76,0,16.46,0.163619,45.81137796,17.1,1,22.26,6,10.35,0,1,14.886570719999996,1
12098,16707,0,2012.02,2016.01,2015.12,2015.02,1648.62,567,145.82,0.1134369999999999,40.606701,24.72,1,202.19,4,16.5,1,1,27.143669999999997,1
15002,10561,0,2010.06,2016.06,2015.05,2015.06,1120.65,0,120.44,0.1157609999999999,40.606701,37.92,1,142.5,6,19.0,0,0,27.199473277777773,1
16454,19625,0,2011.11,2016.11,2015.09,2015.11,444.81,0,71.37,0.142881,45.80687796,21.78,1,36.21,4,13.2,1,1,14.851969453333329,1
9377,4700,0,2009.12,2016.1,2014.1,2015.1,786.06,0,13.68,0.210689,45.80687796,27.68,2,83.38,6,13.856,0,1,15.376656708888886,0
20143,48318,0,2012.03,2016.03,2012.03,2015.03,1156.36,1313,147.39,0.120372,40.606701,31.65,1,138.52,4,17.5,1,1,27.229286233333333,1
7875,4475,0,2009.11,2016.11,2009.11,2015.11,579.26,915,38.32,0.1670859999999999,45.80687796,17.13,1,44.96,6,10.392,0,0,14.887727764444442,1
6425,685435,0,2013.02,2016.02,2013.02,2015.02,1569.76,2980,16.93,0.1620329999999999,44.31137796,24.96,1,154.33,3,11.08,1,1,14.839232736666665,0
12730,8256,0,2010.06,2016.06,2015.04,2015.06,1221.89,0,8.52,0.1443279999999999,44.31137796,17.92,1,121.56,6,11.0,1,1,14.834542208888893,1
7227,52547,43027,2009.09,2016.09,2009.09,2015.09,5239.34,4116,130.79,0.113323,40.606701,10.91,2,483.41,6,40.0,1,0,27.168771166666662,0
913,7032,0,2009.12,2016.12,2009.12,2015.12,706.92,1161,131.73,0.1152369999999999,40.9390266,28.78,1,81.91,6,27.6,0,0,27.144418999999992,0
7647,971469,0,2009.1,2016.05,2009.1,2015.05,3033.69,3227,16.37,0.1640569999999999,44.31137796,24.0,1,270.98,6,14.5,0,0,14.875232903333336,0
13042,2416,0,2011.06,2016.06,2011.06,2015.06,290.56,331,16.86,0.144902,44.31137796,21.52,1,27.59,5,13.2,1,1,14.834897264444448,1
10510,13301,0,2010.09,2016.09,2015.07,2015.09,1252.79,4626,16.3,0.162327,44.31137796,11.95,1,115.89,5,13.856,0,0,14.853567875555555,0
4168,0,0,2012.06,2016.11,2012.06,2015.11,0.0,-5,19.71,0.146348,46.30537836,26.73,1,0.0,4,13.2,0,0,14.86492675333333,0
88,34382,0,2012.05,2016.08,2013.08,2015.08,5067.51,4471,22.83,0.143166,44.31137796,11.04,1,358.42,4,10.392,1,1,14.837023774545456,0
3116,5686,0,2010.04,2016.06,2015.06,2015.04,1041.87,987,1.1,0.19923,45.80687796,36.72,2,64.73,6,13.2,1,1,15.147441175555556,0
16413,131385,0,2010.01,2016.02,2010.01,2015.02,2.96,0,131.77,0.120372,40.606701,37.44,1,0.49,6,15.001,0,0,27.23849504444444,1
2817,100815,0,2011.09,2016.09,2015.08,2015.09,935.06,1207,131.38,0.1151819999999999,40.606701,27.97,1,99.23,4,31.17,0,0,27.17395233333333,0
13385,5230,0,2012.02,2016.02,2012.02,2015.02,690.99,0,40.22,0.1781559999999999,44.31137796,33.12,1,65.79,4,13.2,1,0,14.847288503333324,1
2181,9034,66289,2011.11,2016.11,2015.1,2015.11,794.51,637,144.4,0.115939,40.9390266,18.18,2,98.49,4,15.3,1,1,27.184392799999998,1
12093,108825,0,2011.11,2016.11,2015.1,2015.11,2013.36,1769,145.19,0.115939,40.606701,3.72,1,243.24,4,19.8,1,1,27.172757277777773,1
11436,1591,0,2012.08,2016.09,2015.07,2015.09,332.51,304,16.32,0.141434,44.31137796,10.08,1,18.25,3,10.392,1,1,14.86402573888889,1
8336,16597,0,2010.05,2016.03,2015.03,2014.05,2114.58,2511,13.78,0.2292719999999999,45.80687796,39.75,2,131.8,6,13.856,1,0,15.317914236666669,0
6675,377,0,2012.1,2016.11,2014.11,2015.11,56.01,0,19.79,0.144902,44.31137796,7.32,1,4.76,3,13.856,1,1,14.81484629777778,0
8624,500343,0,2010.05,2016.04,2010.05,2015.04,11647.63,0,11.65,0.164635,44.31137796,24.52,1,979.3,6,13.2,0,0,14.880302647777778,0
19330,10,0,2010.06,2016.06,2010.06,2015.06,0.9,3,37.02,0.16695,44.31137796,16.92,1,0.12,6,10.392,0,1,14.871936458888891,1
14305,37538,0,2009.08,2016.08,2015.06,2015.08,5420.33,0,8.14,0.141666,44.31137796,16.66,1,372.01,6,13.2,0,0,14.824087342222224,1
2393,4976,15109,2011.05,2016.05,2011.05,2015.05,741.21,420,13.57,0.144902,44.31137796,24.42,2,73.79,5,13.2,1,1,14.839864458888892,0
4326,242560,0,2009.03,2017.01,2009.03,2016.01,22135.76,15763,386.05,0.105142,58.99595196,0.24,1,1162.6,7,155.0,0,0,34.631682683333324,1
9447,52192,0,2013.07,2016.07,2015.12,2015.07,7198.83,7167,315.84,0.114481,40.606701,14.93,1,559.91,3,31.177,1,1,27.27643384848485,1
19291,8495,0,2011.12,2016.12,2015.11,2015.12,1254.18,584,14.68,0.144039,45.30837756,17.16,1,119.67,4,15.0,1,1,14.804798931111108,1
18969,21679,0,2013.06,2016.06,2014.06,2015.06,2131.01,798,128.3,0.1169099999999999,40.606701,14.68,1,279.82,3,16.0,1,1,27.253645166666665,1
3171,10317,0,2013.06,2016.06,2015.05,2015.06,650.82,555,146.5,0.114603,40.606701,31.32,1,78.01,3,19.8,1,0,27.198893499999997,0
11416,24507,0,2010.01,2016.02,2010.01,2015.02,704.07,0,118.6,0.1169,40.606701,51.96,1,87.21,6,20.785,1,0,27.234919099999995,1
8553,8510,0,2010.03,2016.03,2010.03,2015.03,0.0,0,20.34,0.146694,44.31137796,30.22,2,0.0,6,13.2,0,0,14.850491781111112,0
9086,6920,0,2012.1,2016.1,2012.1,2015.1,1142.68,0,0.0,0.160487,44.44470996,-61.52,1,192.95,3,10.392,0,0,14.869749153333334,0
13420,739902,332855,2011.04,2016.05,2014.05,2015.06,1363.37,984,16.45,0.161165,44.31137796,17.13,2,98.71,5,10.35,0,0,14.878078314444444,1
19164,724522,51366,2012.07,2016.07,2012.07,2015.07,3657.85,5296,21.47,0.1640569999999999,44.31137796,16.66,2,207.75,4,13.2,0,0,14.86516398111111,1
17083,8449,0,2011.1,2016.02,2015.12,2015.02,1229.04,165,0.0,0.1409119999999999,44.31137796,33.12,1,118.19,4,13.2,0,0,14.804073253333328,1
6883,291058,0,2010.04,2016.04,2010.04,2015.04,6841.38,12713,131.76,0.115174,40.606701,32.8,1,717.55,6,41.5,0,0,27.2160042,0
15194,24888,0,2011.12,2016.12,2015.11,2015.12,1021.8,0,14.89,0.14346,45.30837756,15.12,1,90.44,4,13.2,1,1,14.864961097777778,1
7881,41359,0,2012.05,2016.05,2012.05,2015.06,2303.54,0,16.6,0.143166,44.31137796,22.95,1,219.22,4,13.856,1,1,14.83968648666667,0
15217,29034,0,2012.08,2016.08,2013.1,2015.08,4275.55,0,13.63,0.143166,44.31137796,14.04,1,417.64,3,13.2,1,1,14.826207738181818,1
17741,2355,0,2010.02,2016.11,2010.02,2015.11,353.45,0,16.78,0.146348,46.30537836,24.33,1,33.72,6,12.0,0,1,14.866092208888883,1
8917,71216,0,2012.03,2016.03,2015.1,2015.03,7192.64,7113,0.0,0.1157509999999999,40.606701,99.25,1,717.01,4,111.0,1,1,27.25238175,0
3273,75311,0,2012.1,2016.1,2014.06,2015.1,5489.15,3870,357.28,0.114658,40.606701,9.6,1,627.21,3,57.0,1,1,24.990558999999998,0
15957,921,0,2012.06,2016.06,2015.05,2015.06,91.49,0,136.62,0.11634,40.606701,90.72,1,20.92,4,36.3,1,0,27.195220999999997,1
3630,22098,34472,2012.07,2016.07,2013.1,2015.07,3263.41,0,0.0,0.143166,44.31137796,18.94,2,363.29,4,15.0,1,1,14.82634298666667,0
8116,4406520,1337056,2010.05,2016.05,2010.05,2015.05,6048.11,0,32.06,0.161454,44.31137796,17.22,2,647.59,6,10.392,0,0,14.87381587555556,0
13735,5013,0,2012.01,2017.01,2012.01,2016.01,757.11,0,16.79,0.146694,44.31137796,26.04,1,78.76,4,10.39,1,1,14.805857875555551,1
12521,3112,0,2012.08,2016.08,2012.08,2015.08,463.46,0,0.92,0.1457109999999999,44.31137796,33.12,1,52.1,3,13.2,1,1,14.82530992,1
11945,3769,0,2010.11,2016.11,2014.06,2015.11,571.06,0,1.1,0.147506,45.80687796,22.89,1,58.14,5,13.856,0,0,14.906988875555552,1
2777,21470,52542,2011.07,2016.07,2015.06,2015.07,2183.43,2068,0.0,0.1151819999999999,40.606701,13.32,2,256.15,5,17.3,0,0,27.18932952777777,0
11232,3638,0,2010.03,2016.03,2010.03,2015.03,550.93,0,0.0,0.146694,44.31137796,28.58,1,57.16,6,12.5,1,0,14.850491781111112,0
371,89146,0,2009.06,2016.06,2009.06,2015.06,8523.13,8650,130.54,0.113323,40.606701,18.08,1,782.74,7,31.05,0,0,27.1952697,0
16572,50691,0,2005.09,2016.09,2015.05,2015.09,5400.84,4269,132.11,0.1152369999999999,40.606701,46.99,1,454.24,10,52.5,0,0,27.252857916666667,1
19865,932,0,2012.08,2016.08,2012.08,2015.08,117.65,0,37.67,0.16695,44.31137796,12.36,1,7.07,3,10.392,1,1,14.861802092222224,1
7628,2882597,976731,2010.02,2016.02,2010.02,2015.02,5582.04,0,13.95,0.1620329999999999,44.31137796,23.4,2,670.09,6,10.392,0,0,14.839232736666665,0
183,9472,0,2009.08,2016.08,2015.06,2015.08,878.22,0,16.16,0.160012,44.31137796,16.44,1,75.17,6,13.856,0,0,14.858551614444444,0
3488,16977,340628,2010.06,2016.06,2010.06,2015.06,1636.38,1527,129.6,0.115174,40.606701,14.68,2,189.31,6,16.0,1,1,27.197643499999995,0
12826,12163,0,2013.01,2016.02,2015.12,2015.02,1157.02,3761,11.36,0.158854,44.31137796,33.0,1,105.09,3,13.164,1,0,14.838598592222215,1
3336,4430,0,2012.03,2016.09,2015.09,2015.03,39.59,0,0.0,0.198096,46.30537836,33.65,2,3.33,4,13.2,1,1,15.021454814444445,0
3375,4316,0,2011.12,2016.12,2015.11,2015.12,650.23,0,0.97,0.144039,45.80687796,20.52,1,57.14,4,13.2,0,0,14.805550481111103,0
17449,3470,0,2009.01,2016.02,2009.01,2015.02,520.47,0,15.98,0.1458839999999999,44.31137796,37.56,1,52.02,7,15.0,0,0,14.805584307878782,1
4236,45097,0,2011.12,2016.12,2011.12,2015.12,8069.28,0,0.0,0.166178,44.31137796,4.04,1,346.63,4,15.0,1,1,14.839244958888884,1
19046,11310,0,2012.08,2016.08,2013.08,2015.08,1667.81,803,16.4,0.143166,44.31137796,14.04,1,156.66,3,13.2,0,0,14.82446143111111,1
13691,4989,0,2009.12,2016.12,2014.02,2015.12,426.84,337,131.76,0.1005279999999999,58.99595196,-1.8,1,51.76,6,6.9,0,0,34.76967150000001,1
16526,8979,0,2012.03,2016.03,2012.03,2015.03,997.7,1231,16.41,0.1640579999999999,44.31137796,32.25,1,10.96,4,15.0,1,0,14.885081642222223,1
6804,3926060,1959386,2013.03,2016.03,2013.08,2015.03,1187.59,1030,144.02,0.120372,40.606701,34.37,2,144.81,3,19.0,1,1,27.229286233333333,0
19157,14570,0,2013.02,2016.05,2014.05,2015.05,1818.64,-1138,128.9,0.148299,41.1052014,92.04,1,846.24,3,26.3,1,1,27.741395057777783,1
8664,7124,0,2011.09,2016.09,2011.09,2015.09,1067.85,0,15.67,0.1457109999999999,44.31137796,14.53,1,99.56,4,15.0,0,0,14.820352281111106,0
16432,119576,0,2010.1,2016.1,2010.1,2015.1,11738.82,10731,359.25,0.110955,40.606701,-13.0,1,877.54,5,78.89,1,1,27.15940366666666,1
13794,6284,0,2012.08,2016.08,2015.07,2015.08,563.15,872,130.43,0.114025,40.606701,59.88,1,74.79,3,23.98,1,0,27.19870044444444,1
1013,900,0,2009.07,2016.07,2009.07,2015.07,134.16,0,16.19,0.144902,44.31137796,19.48,1,12.62,7,13.856,0,0,14.829930036666664,1
10106,16722,0,2011.02,2016.02,2011.02,2015.02,1701.34,3066,135.63,0.1169,40.606701,24.72,1,218.9,5,16.5,1,1,27.234919099999995,0
11018,7171,0,2012.11,2016.11,2012.11,2015.11,1076.17,632,16.7,0.146348,45.30837756,13.26,1,89.97,3,10.392,1,0,14.838314442222218,0
10631,3646,0,2010.02,2016.02,2010.02,2015.02,1102.82,5,54.87,0.165787,44.31137796,33.12,1,40.25,6,13.2,0,0,14.841737847777772,0
19652,41608,0,2012.07,2016.05,2012.05,2015.06,613.5,763,142.2,0.115174,40.606701,-341.22,1,115.72,4,43.648,0,1,27.20682391666666,1
19952,15765,0,2009.05,2016.05,2015.01,2015.06,2288.71,2961,17.64,0.141087,44.31137796,22.95,1,166.45,7,13.856,0,0,14.838636820000003,1
13831,18878,0,2010.12,2016.12,2015.11,2015.12,2779.86,6198,18.32,0.144038,45.30837756,15.2,1,164.86,5,13.856,1,1,14.81509134222222,1
20133,91234,0,2011.12,2016.12,2014.11,2015.12,9157.27,5852,129.26,0.112922,40.606701,-0.900000000000001,1,844.97,4,24.0,1,0,27.142777833333326,1
9014,25386,0,2011.12,2016.12,2015.11,2015.12,3752.68,0,15.25,0.143478,44.31137796,3.7,1,322.18,4,13.856,1,1,14.804799031111102,0
2092,107841,0,2011.02,2016.02,2011.02,2015.02,11003.7,11831,142.62,0.114008,40.606701,-0.48,1,734.25,5,230.0,0,0,27.232019322222214,0
2664,5462,0,2009.11,2016.11,2015.09,2015.11,524.76,0,30.64,0.163619,45.30837756,16.92,1,41.1,6,13.2,0,1,14.872875019999992,0
4269,225942,123515,2012.12,2016.12,2015.12,2015.12,7448.99,5821,129.61,0.112922,40.606701,-1.74,2,668.53,3,43.648,1,1,27.140950999999998,0
4462,161222,0,2011.11,2016.11,2011.11,2015.11,1504.94,2413,15.12,0.166184,44.31137796,4.95,1,132.52,4,10.52,1,1,14.844421275555552,0
3492,4261,0,2011.04,2016.04,2015.12,2015.04,571.01,721,15.08,0.1640569999999999,44.31137796,21.48,1,40.33,5,10.392,1,1,14.880315981111112,0
13971,12170,0,2012.07,2016.07,2015.07,2015.07,2109.91,0,19.3,0.142881,44.31137796,39.72,2,930.3,4,13.2,1,1,15.123411653333337,1
12959,4119,0,2012.11,2016.11,2015.09,2015.11,617.43,0,17.18,0.142881,45.80687796,17.13,1,50.77,3,10.392,1,1,14.906086097777775,1
14101,5330,0,2010.01,2017.01,2010.01,2016.01,578.31,613,39.28,0.1646369999999999,44.31137796,26.04,1,61.95,6,10.392,0,0,14.840908642222214,1
20129,42639,45710,2005.01,2016.06,2014.06,2015.07,4126.01,4050,142.62,0.1128599999999999,40.606701,45.8,2,426.02,11,50.0,0,0,27.20378383333333,1
10354,30008,0,2010.07,2016.06,2014.06,2015.06,4331.28,0,16.7,0.141083,44.31137796,20.12,1,331.85,6,13.8,0,0,14.838316892222222,0
4055,21057,0,2010.02,2016.02,2015.12,2015.02,2160.76,0,15.16,0.1443839999999999,44.31137796,23.4,1,201.24,6,10.392,0,0,14.805607386666662,0
5868,2918,0,2009.12,2016.12,2015.11,2015.12,436.66,0,16.08,0.144038,45.80687796,20.52,1,36.65,6,13.2,0,0,14.805376697777769,0
6215,1908,0,2012.02,2016.02,2015.12,2015.02,362.93,0,18.52,0.182936,47.80087836,52.56,1,34.5,4,15.0,1,1,15.316990397777776,0
13828,10590,10802,2009.08,2016.08,2015.07,2015.08,318.4,0,16.63,0.144902,44.31137796,12.36,2,29.47,6,10.392,0,0,14.839827308888887,1
2901,3035,0,2009.02,2016.02,2009.02,2015.02,455.16,234,19.39,0.145877,44.31137796,33.12,1,48.91,7,13.2,0,1,14.805510731111106,1
10551,173799,0,2008.09,2016.06,2008.09,2015.06,2105.99,4372,0.0,0.1001669999999999,58.99595196,-2.6,1,207.95,7,25.0,0,0,34.69884054333333,0
10924,118062,0,2012.07,2016.07,2013.11,2015.07,11503.0,9085,129.6,0.1100829999999999,40.606701,-3.67,1,759.69,4,35.0,1,1,27.184649472222212,0
6111,52239,0,2011.11,2016.11,2015.09,2015.11,1652.96,1579,18.53,0.142322,44.31137796,6.18,1,156.9,4,13.2,1,1,14.829327208888888,0
15786,43951,0,2010.12,2016.12,2014.1,2015.12,4338.13,0,111.84,0.1152319999999999,40.606701,2.04,1,571.36,5,47.0,1,1,27.25343133333333,1
17547,154251,0,2013.03,2016.03,2013.03,2015.03,1771.19,1032,144.84,0.1169099999999999,40.606701,39.33,2,236.8,3,29.1,1,1,27.227451483333333,1
6008,9816,0,2013.02,2016.02,2015.02,2015.02,1425.53,0,16.18,0.170262,44.31137796,0.0,1,320.23,3,10.39,1,1,14.564450542222218,0
18998,15212,0,2012.04,2016.04,2012.04,2015.04,2245.35,0,16.68,0.143166,44.31137796,29.76,1,211.34,4,13.2,1,1,14.844358397777778,1
2750,8369,0,2011.01,2017.01,2015.11,2016.01,1251.18,936,15.16,0.144152,44.31137796,34.68,1,121.33,5,13.84,1,1,14.80559016444444,0
3832,2328,0,2012.05,2016.05,2012.05,2015.05,348.97,402,16.26,0.1457109999999999,44.31137796,19.2,1,35.04,4,10.392,0,0,14.84018287,0
4057,15662,0,2010.03,2016.03,2010.03,2015.03,1636.31,1550,133.13,0.120372,40.606701,21.67,1,202.53,6,16.0,0,0,27.229286233333333,0
7086,1548,0,2011.11,2016.11,2011.11,2015.11,233.29,0,18.51,0.147506,46.30537836,20.97,1,23.2,4,10.35,0,0,14.805917616969692,0
13689,264380,0,2012.01,2017.01,2015.12,2016.01,8525.07,5193,145.0,0.1093869999999999,40.606701,41.4,1,-1523.39,4,41.5,1,1,27.14118521212121,1
15693,21472,0,2012.08,2016.08,2015.06,2015.08,3132.85,1853,13.78,0.141434,44.31137796,13.98,1,259.46,3,13.15,1,1,14.824171264444445,1
15344,4867,0,2012.1,2016.11,2015.03,2015.11,646.23,2155,87.72,0.148299,41.1052014,31.83,2,11.16,3,16.454,1,1,27.78023515,1
5452,64156,0,2012.07,2016.07,2012.07,2015.07,339.98,219,13.77,0.1457109999999999,44.31137796,19.48,1,33.64,4,13.856,1,1,14.827191616969696,0
7539,1992,0,2010.11,2016.11,2010.11,2015.11,300.6,0,15.84,0.147506,46.30537836,21.09,1,30.75,5,10.392,0,0,14.871818653333326,0
18569,20518,0,2012.01,2016.11,2015.11,2015.01,2119.89,1142,144.42,0.157877,41.1052014,35.85,1,142.05,4,19.8,1,0,27.23449062222222,1
3855,1103,0,2010.02,2016.02,2014.1,2015.02,230.4,0,19.83,0.245926,53.28437796,124.8,1,85.8,6,13.856,0,0,17.643294070000003,0
9268,52622,0,2011.1,2016.1,2011.1,2015.1,5312.37,3071,146.49,0.112922,40.606701,5.52,1,492.85,4,16.5,1,1,27.16214122222221,0
9253,12945,0,2009.09,2016.09,2009.09,2015.09,335.45,0,18.26,0.144902,44.31137796,13.4,1,30.09,6,13.856,0,0,14.81999561444444,0
7027,11872,0,2012.08,2016.02,2014.02,2015.02,1037.95,1025,143.62,0.100629,58.99595196,0.0,1,126.73,3,12.0,1,1,34.62825701666666,1
11123,151582,0,2012.08,2016.05,2015.05,2014.08,17208.4,14864,131.82,0.161936,41.1052014,140.56,2,1058.18,3,45.0,0,1,27.52249631878788,0
15668,518,0,2010.06,2016.06,2014.07,2015.07,77.39,0,16.08,0.1457109999999999,44.31137796,18.56,1,6.84,6,11.4,0,1,14.864791014444446,1
15078,11386,1639,2012.07,2016.07,2012.07,2015.07,1158.95,0,102.71,0.1169099999999999,40.606701,41.52,2,171.28,4,20.785,1,1,27.185679969696963,1
17790,9034,66289,2011.11,2016.11,2015.1,2015.11,794.51,637,144.4,0.115939,40.9390266,18.18,2,98.49,4,15.3,1,1,27.184392799999998,1
12931,44785,4581,2010.12,2016.12,2014.11,2015.12,4509.22,3404,130.31,0.1152369999999999,40.606701,1.59,2,558.5,5,25.097,1,1,27.14345177777777,1
16910,18800,636748,2010.07,2016.09,2014.09,2015.09,979.37,694,17.12,0.144902,44.31137796,23.76,2,90.53,6,10.392,1,1,14.819831681111111,1
12649,5831,0,2012.11,2016.11,2015.1,2015.11,637.62,567,129.25,0.115939,41.1052014,24.9,1,75.04,3,15.935,1,1,27.20620478333333,1
11666,2610,0,2011.06,2016.06,2011.06,2015.06,391.24,0,16.6,0.1457109999999999,44.31137796,24.4,1,41.96,5,15.0,1,1,14.835225264444448,1
12981,3944,0,2009.09,2016.09,2009.09,2015.09,387.63,293,132.14,0.115174,40.606701,49.44,1,44.72,6,19.8,0,1,27.172449696969693,1
11806,11042,0,2013.03,2016.03,2013.03,2015.03,1164.05,2870,95.99,0.120372,40.606701,32.88,1,124.5,3,16.454,1,1,27.229286233333333,1
1289,2146,0,2010.06,2016.07,2010.06,2015.07,311.62,0,11.6,0.140621,44.31137796,14.64,1,37.7,6,10.392,0,1,14.828659314444442,0
7710,2052,0,2011.07,2016.07,2011.07,2015.07,308.94,0,18.69,0.1457109999999999,44.31137796,14.57,1,34.73,5,10.35,0,0,14.83026759222222,0
9692,95652,0,2010.1,2016.1,2010.1,2015.1,2158.61,0,1.93,0.165022,44.31137796,8.76,1,168.31,5,13.164,1,0,14.850592536666666,0
12460,9034,66289,2011.11,2016.11,2015.1,2015.11,794.51,637,144.4,0.115939,40.9390266,18.18,2,98.49,4,15.3,1,1,27.184392799999998,1
12689,88854,0,2003.12,2016.12,2015.11,2015.12,8331.08,9578,132.11,0.110615,40.606701,20.16,1,773.74,12,20.16,0,0,27.14287866666666,1
9846,3359,9794,2012.06,2016.07,2014.07,2015.07,278.4,0,8.91,0.164635,44.31137796,22.76,2,25.2,4,11.0,1,0,14.879997092222222,0
3866,12699,0,2010.01,2017.01,2010.01,2016.01,1883.83,0,16.93,0.144149,44.31137796,33.84,1,177.03,6,15.0,1,1,14.804978031111103,0
18219,47752,1359,2013.04,2016.04,2015.04,2015.04,4999.6,9718,148.71,0.11634,40.606701,20.26,2,603.15,3,15.001,1,1,27.216729866666665,1
7508,17248,0,2012.11,2016.11,2015.11,2015.11,871.2,655,144.0,0.142881,44.31137796,43.32,1,108.97,3,17.32,1,1,27.2025623,1
19842,15694,0,2009.06,2016.06,2015.05,2015.06,1510.57,1481,170.75,0.114604,40.606701,38.12,1,171.58,7,41.6,1,0,27.197304583333327,1
14195,507715,0,2013.01,2017.01,2013.01,2016.01,7841.72,1242,146.07,0.1169019999999999,40.606701,43.56,1,873.67,3,43.64,1,1,27.144295583333328,1
2778,71618,0,2012.06,2016.06,2012.06,2015.07,7293.41,5461,131.03,0.111125,40.606701,49.92,1,615.34,4,50.0,1,0,27.193878499999997,1
19403,4289,0,2010.12,2016.11,2010.12,2015.11,628.86,0,18.32,0.146348,45.80687796,37.56,1,62.79,5,15.0,1,1,14.804376319999994,1
15082,45418,0,2012.06,2016.06,2015.05,2015.06,4635.08,4152,131.39,0.1157609999999999,40.606701,30.24,1,519.07,4,33.0,0,0,27.252725833333333,1
1797,4351,111849,2013.1,2016.1,2015.08,2015.11,652.85,286,17.22,0.14346,45.80687796,24.2,2,54.22,2,13.856,0,1,14.872526610909093,0
19637,0,0,2009.11,2016.11,2015.09,2015.11,299.78,0,0.0,0.162461,46.31137836,28.11,1,7.14,6,13.856,0,0,14.90084494222222,1
8919,45047,0,2006.01,2017.01,2006.01,2016.01,4064.54,1041,129.61,0.102772,58.99595196,0.12,1,449.8,10,36.0,1,0,34.630545488888885,0
14540,7223,0,2012.08,2016.08,2012.08,2015.08,631.69,181,144.03,0.1001669999999999,58.99595196,0.0,1,90.34,3,6.0,1,1,34.67583079444445,1
16134,4289,0,2010.12,2016.11,2010.12,2015.11,628.86,0,18.32,0.146348,45.80687796,37.56,1,62.79,5,15.0,1,1,14.804376319999994,1
4297,332442,0,2010.06,2016.06,2015.05,2015.06,28546.45,90971,142.84,0.095558,58.99595196,-9.44,1,1700.28,6,92.0,1,1,34.695190350000004,0
13059,38346,0,2010.11,2016.11,2015.09,2015.11,5621.12,6438,65.19,0.142321,44.31137796,29.76,1,492.5,5,13.2,0,0,14.809532819999996,1
20240,15134,0,2010.1,2016.1,2015.08,2015.1,2244.08,0,16.44,0.144058,44.31137796,9.2,1,203.92,5,13.856,0,0,14.814799508888887,1
2759,5236,0,2009.09,2016.09,2009.09,2015.09,679.58,944,16.35,0.16695,44.31137796,12.82,1,63.14,6,13.2,0,1,14.85673495888889,0
12138,32096,0,2012.03,2016.03,2015.03,2015.03,2843.27,579,169.36,0.1157509999999999,40.606701,87.87,1,340.47,4,65.0,1,1,27.25238158333333,1
10507,55934,0,2011.08,2016.06,2014.1,2015.06,2066.97,0,117.28,0.1128599999999999,40.606701,15.84,1,271.9,4,17.320999999999998,1,1,27.24919538888889,1
12503,39706,34371,2012.02,2016.02,2015.12,2015.03,5998.83,0,15.3,0.182936,46.30537836,45.12,2,629.78,4,15.0,1,1,15.354839253333331,1
18832,765101,0,2011.05,2016.05,2013.11,2015.05,5654.24,0,17.47,0.142819,44.31137796,28.45,1,473.57,5,13.856,0,0,14.839217364444444,1
15898,3035,0,2009.02,2016.02,2009.02,2015.02,455.16,234,19.39,0.145877,44.31137796,33.12,1,48.91,7,13.2,0,1,14.805510731111106,1
8000,147183,0,2009.08,2016.08,2009.08,2015.08,6183.79,0,130.39,0.113323,40.606701,6.0,1,656.26,6,16.0,0,0,27.17789311111111,0
