,cons_12m,cons_gas_12m,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_pow_p1,margin_gross_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,origin_up_lxidpiddsbxsbosboudacockeimpuepw,channel_sales_foosdfpfkusacimwkcsosbicdxkicaua,avg_price_pow_energy,churn
5761,2995,0,2010.1,2016.1,2010.1,2015.1,448.62,309,18.32,0.146348,46.30537836,27.28,1,42.43,5,13.15,1,1,14.926615786666664,0
12418,0,0,2008.1,2016.12,2008.1,2016.01,0.0,0,142.28,0.092453,59.17346796,0.0,1,0.0,7,23.0,0,0,34.76470816666667,0
9585,2190,0,2011.12,2016.12,2015.1,2015.12,319.91,0,17.96,0.143459,46.30537836,26.02,1,26.82,4,13.2,1,1,14.884503275555558,0
12503,29566,0,2011.09,2016.09,2011.09,2015.09,3175.48,3258,142.21,0.1169099999999999,40.606701,28.84,1,344.08,4,60.0,0,0,27.17183825,0
8601,1394918,0,2011.06,2016.06,2011.06,2015.06,18.54,0,17.59,0.138765,44.44470996,0.0,1,2.04,5,10.392,1,1,14.862101931111113,0
13202,32511,0,2010.02,2016.02,2010.02,2015.02,3339.99,3154,131.39,0.1169,40.606701,49.44,1,365.34,6,33.0,0,0,27.144075333333326,0
3541,12994,0,2013.06,2016.06,2013.07,2015.06,1918.36,1534,6.48,0.143166,44.31137796,21.12,2,172.98,3,14.49,1,1,14.834376064444443,0
12195,76499,0,2012.03,2016.03,2014.05,2015.03,5619.03,916,340.53,0.1017,58.99595196,-1.44,1,560.65,4,60.0,1,1,34.76843816666667,1
12840,3048,0,2009.1,2016.1,2009.1,2015.1,457.13,0,18.9,0.146348,45.80687796,26.04,1,44.44,6,10.392,0,0,14.898837919999998,1
10999,2822,0,2010.05,2016.05,2010.05,2015.05,420.27,505,16.89,0.144902,44.31137796,31.64,1,42.34,6,13.86,1,1,14.839864425555556,1
10428,36737,11166,2005.08,2016.08,2005.08,2015.08,3473.09,3736,132.17,0.115174,40.606701,20.64,3,391.93,10,33.0,0,0,27.179282666666666,0
11075,5739,0,2009.11,2016.11,2015.09,2015.11,581.55,1858,15.77,0.164197,45.80687796,17.13,1,57.67,6,10.392,0,1,14.896856431111113,0
8055,659,0,2009.12,2016.02,2009.12,2015.02,63.76,0,132.53,0.1169,40.606701,99.96,1,9.08,6,40.0,0,0,27.234919099999995,0
7729,14010,0,2010.03,2016.03,2010.03,2015.03,1069.92,0,19.36,0.146694,44.31137796,23.76,2,110.64,6,10.392,0,1,14.850491781111112,0
3898,22700,0,2012.01,2017.01,2014.12,2016.01,2346.74,2057,131.76,0.118638,40.606701,22.56,1,280.69,4,15.1,0,1,27.14501566666666,0
7439,325224,0,2010.05,2016.05,2010.05,2015.05,11963.65,13775,148.97,0.095558,58.99595196,-2.31,1,834.18,6,29.7,1,1,34.706532961111115,0
4165,971469,0,2008.07,2016.09,2015.09,2015.07,4177.54,4134,191.17,0.1001669999999999,58.99595196,-3.08,1,343.52,8,17.0,0,0,34.76634360606061,0
10260,9390,0,2012.02,2016.02,2015.12,2015.02,754.35,595,8.41,0.186188,45.80687796,36.84,1,230.08,4,10.5,1,1,15.332265069999996,1
11307,3965,0,2012.03,2016.03,2012.03,2015.03,599.23,0,19.52,0.146694,44.31137796,23.76,1,60.95,4,10.392,0,0,14.805896031111102,0
5130,22088,0,2011.03,2016.03,2011.03,2015.03,1497.94,0,16.76,0.144149,44.31137796,29.76,1,142.09,5,13.2,1,0,14.804952097777775,1
11168,12032,0,2010.01,2017.01,2010.01,2016.01,1297.66,2501,130.67,0.120372,40.606701,34.56,1,146.93,6,17.320999999999998,1,0,27.147762972222218,0
6722,3612,0,2012.01,2017.01,2014.12,2016.01,366.72,-788,130.31,0.118638,40.606701,78.72,1,102.68,4,31.5,1,0,27.254613805555557,0
11607,51321,0,2009.12,2016.12,2015.1,2015.12,370.27,0,16.41,0.143459,46.30537836,33.12,1,36.15,6,13.2,0,1,14.805328614444436,1
2190,2175,0,2010.01,2017.01,2015.11,2016.01,325.06,205,14.54,0.14531,44.31137796,26.04,1,34.47,6,10.392,1,0,14.805492347777774,0
12085,16499,0,2010.05,2016.09,2013.09,2015.09,2394.68,1029,18.32,0.140621,44.31137796,12.98,1,178.56,6,15.0,1,1,14.833603564444443,0
6155,41841,0,2011.08,2016.1,2013.1,2015.1,2603.34,4263,18.62,0.145789,44.31137796,9.56,1,210.42,4,14.3,1,1,14.814992064444445,0
10078,36275,0,2010.06,2016.06,2010.06,2015.06,2583.55,0,18.42,0.142819,44.31137796,19.2,1,211.38,6,13.15,1,1,14.834260064444443,1
2462,25352,0,2013.08,2016.08,2015.07,2015.08,2611.91,1940,145.39,0.114603,40.606701,15.24,1,296.04,2,19.8,1,1,27.254735694444445,0
6464,3151,0,2009.09,2016.09,2015.08,2015.09,271.14,201,132.52,0.0980289999999999,58.99595196,-0.63,1,29.01,6,3.5,0,0,34.664021822222225,0
3934,39586,0,2010.09,2016.09,2015.07,2015.09,1506.47,0,15.96,0.141666,44.31137796,8.98,1,116.74,5,10.39,1,1,14.819596292222222,0
2832,12318,0,2012.04,2016.08,2015.08,2015.04,1616.48,2015,56.21,0.162707,44.31137796,14.7,1,94.57,4,13.856,0,1,20.099916497777777,0
8159,7240,0,2009.12,2016.12,2009.12,2015.12,1086.2,0,18.46,0.146348,45.30837756,15.12,2,101.13,6,13.2,0,0,14.805568731111103,0
3284,4593,0,2012.02,2016.02,2015.12,2015.02,871.19,495,18.27,0.186188,45.80687796,43.8,1,79.16,4,12.5,1,1,15.332265069999996,0
14605,788287,0,2009.08,2016.02,2009.08,2015.02,1662.4,1501,132.47,0.1169,40.606701,24.72,1,178.32,6,16.5,0,0,27.234919099999995,0
6923,3899,0,2009.09,2016.09,2009.09,2015.09,401.63,0,44.04,0.115174,40.606701,11.32,1,114.92,6,16.44,1,0,27.16466277333333,0
9278,13278,0,2012.06,2016.06,2015.05,2015.06,1361.67,805,141.32,0.1151819999999999,40.606701,34.6,1,148.64,4,27.713,1,1,27.199087333333328,0
11997,4141,4560,2012.04,2016.04,2012.04,2015.04,454.68,366,129.6,0.1169099999999999,40.606701,40.68,2,52.62,4,19.919,1,1,27.218320866666662,0
7988,25897,0,2009.08,2016.08,2009.08,2015.09,3799.94,5532,18.89,0.142819,44.31137796,14.04,1,283.46,6,13.2,0,0,14.82068373818182,0
1533,50706,0,2012.06,2016.06,2012.06,2015.06,1513.8,0,16.54,0.1640569999999999,44.31137796,19.28,1,119.0,4,13.2,1,1,14.870198458888892,1
10722,2231,0,2010.02,2016.02,2010.02,2015.02,337.07,0,15.88,0.146694,44.31137796,33.12,1,36.82,6,13.2,0,0,14.80587691999999,0
4426,19414,0,2010.03,2016.03,2010.03,2015.03,1226.04,0,17.69,0.1640579999999999,44.31137796,33.06,2,109.32,6,14.49,0,0,14.885081642222223,0
7970,1917,0,2010.06,2016.06,2010.06,2015.06,229.45,0,16.36,0.165793,44.31137796,16.92,1,15.41,6,10.392,0,0,14.870971592222222,0
11515,559465,0,2012.07,2016.07,2012.07,2015.07,8846.33,14012,163.67,0.1095049999999999,40.606701,-3.12,1,866.26,4,25.096,1,1,27.18339616666666,0
1721,297785,0,2010.08,2016.08,2010.08,2015.08,1950.23,2551,17.72,0.1646369999999999,44.31137796,10.98,1,148.69,5,10.35,0,0,14.85961668111111,0
6801,47838,55762,2010.12,2016.11,2013.11,2015.11,4738.95,366,126.42,0.112922,40.606701,3.6,3,489.15,5,19.0,1,1,27.17013533333333,0
7319,7072,0,2009.07,2016.07,2009.07,2015.07,1050.59,0,16.39,0.144902,44.31137796,18.62,1,99.04,7,13.2,0,1,14.829930003333336,0
4357,5883,0,2009.08,2016.08,2009.08,2015.08,876.23,0,6.81,0.144902,44.31137796,15.72,1,81.41,6,13.2,0,0,14.824962842222224,0
689,17144,-3037,2012.08,2016.08,2015.07,2015.09,1711.35,1690,144.42,0.11634,40.606701,21.24,2,179.02,3,24.24,1,1,27.25432258333333,0
14502,19351,0,2010.05,2016.05,2010.05,2015.06,1763.16,5512,27.76,0.161454,44.31137796,22.95,1,126.69,6,13.856,0,0,14.87381587555556,0
11505,6692,0,2013.02,2016.02,2015.12,2015.02,976.18,2558,16.24,0.142995,44.31137796,33.12,1,82.78,3,13.2,1,0,14.80478692555555,0
12276,20628,0,2013.05,2016.05,2015.01,2015.06,2999.77,2858,9.65,0.142819,44.31137796,17.13,1,253.65,3,10.35,0,0,14.838685181111114,0
3820,6001,0,2010.07,2016.08,2010.07,2015.08,227.55,0,15.92,0.16695,44.31137796,16.44,1,31.38,6,13.856,0,0,14.861802092222224,1
5543,2014,7498,2012.03,2016.03,2012.03,2015.03,305.29,0,17.79,0.146694,44.31137796,23.54,4,34.5,4,10.3,1,1,14.850491781111112,0
9577,5571,0,2013.03,2016.03,2013.03,2015.03,1059.29,0,12.41,0.19597,44.31137796,-0.04,1,418.85,3,13.856,1,1,14.86310794777778,0
5034,11923,9826,2010.06,2016.06,2010.06,2015.06,1758.69,0,19.44,0.143166,44.31137796,19.28,1,161.04,6,13.2,0,1,14.83437609777778,1
5510,8131,0,2008.07,2016.09,2015.08,2015.1,724.55,709,132.78,0.099462,58.99595196,-1.82,1,84.98,8,10.0,0,0,34.65307473777778,0
13854,64156,0,2012.07,2016.07,2012.07,2015.07,300.75,191,13.77,0.1457109999999999,44.31137796,19.48,1,29.61,4,13.856,1,1,14.827191616969696,0
11520,18766,0,2013.06,2016.06,2013.04,2015.06,2768.69,0,19.55,0.143166,44.31137796,19.28,1,248.61,3,13.2,1,1,14.83437609777778,0
7031,181160,0,2008.04,2016.04,2008.04,2015.04,12788.29,0,132.47,0.1122799999999999,40.606701,-1.8,1,1039.39,8,41.5,1,0,27.213105977777776,0
14208,7821,0,2013.01,2017.01,2015.11,2016.01,1175.91,1354,1.01,0.143805,44.31137796,26.04,1,133.78,3,10.392,0,0,14.81550407,0
9981,745902,54931,2008.04,2016.07,2014.07,2015.07,23683.21,23223,131.68,0.095022,58.99595196,-7.68,2,1467.52,8,60.0,0,0,34.717244224444435,0
5922,1620053,192114,2009.12,2016.12,2009.12,2015.12,212.67,203,132.9,0.1152369999999999,41.27136420000001,32.4,4,24.4,6,17.3,0,0,27.144418999999992,0
13142,40274,2055098,2013.06,2016.06,2014.04,2015.06,485.63,328,12.21,0.1457109999999999,44.31137796,18.4,2,48.13,3,11.3,1,1,14.865227764444445,0
8147,62962,0,2011.06,2016.1,2013.11,2015.1,6608.45,0,144.06,0.111125,40.606701,7.6,1,484.04,5,45.0,1,1,27.175616666666667,0
5725,3447,0,2009.08,2016.08,2014.04,2015.08,514.63,0,16.57,0.144902,44.31137796,12.36,1,47.54,6,10.392,1,0,14.864601375555557,0
13770,6976,0,2012.06,2016.05,2012.06,2015.05,690.44,1603,16.59,0.161165,44.31137796,19.2,1,55.36,4,10.392,1,0,14.873683481111112,1
4654,5529,2020,2012.06,2016.1,2013.1,2015.1,801.09,980,18.32,0.140621,44.31137796,11.24,2,58.16,4,15.0,1,0,14.81877084777778,0
1912,11120,0,2009.11,2016.11,2015.12,2015.11,1180.42,978,118.6,0.1152369999999999,40.606701,6.51,1,145.35,6,20.78,1,0,27.15347352777777,0
3097,9173,0,2011.1,2016.03,2011.1,2015.03,1338.55,2010,18.32,0.142065,44.31137796,34.27,1,140.46,4,15.0,1,1,14.84890719777778,0
269,8444,0,2011.11,2016.11,2011.11,2015.11,1277.61,0,0.0,0.147506,45.30837756,16.92,1,133.71,4,13.2,0,0,14.841515598787874,0
13265,7527,0,2005.1,2016.1,2005.1,2015.1,1127.6,0,19.55,0.146348,45.30837756,18.72,1,106.28,10,13.2,0,0,14.871060119999996,0
3974,3404,0,2013.01,2017.01,2013.01,2016.01,141.58,0,16.43,0.273963,59.26637796,207.96,1,74.56,3,13.856,0,0,19.409793170000004,0
3220,22377,0,2012.07,2016.07,2013.1,2015.07,3295.2,4780,9.17,0.142819,44.31137796,16.66,1,319.32,4,13.2,1,1,14.82930273111111,0
2518,3329244,867921,2010.11,2016.11,2010.11,2015.11,178.72,399,141.76,0.1152369999999999,41.27136420000001,63.9,2,19.27,5,33.0,0,0,27.20902912777777,0
1278,11350,0,2009.11,2016.11,2014.01,2015.11,1460.36,2426,19.17,0.187593,44.31137796,-0.99,1,320.31,6,10.392,0,0,14.856659758888885,0
11583,15984,0,2011.07,2016.07,2011.07,2015.07,2355.79,0,12.88,0.142819,44.31137796,16.66,1,211.47,5,13.2,0,0,14.834257336666663,0
14417,36045,0,2011.1,2016.1,2015.08,2015.1,5299.72,4913,2.81,0.141434,44.31137796,10.0,1,369.47,4,15.0,1,0,14.864087514444446,0
788,162426,0,2011.1,2016.1,2011.1,2015.11,3525.22,0,0.0,0.145789,44.31137796,8.76,1,339.57,4,13.15,1,1,14.809991597777772,0
12296,59587,121130,2009.09,2016.09,2009.09,2015.09,268.26,0,19.34,0.144902,44.31137796,12.82,2,23.65,6,13.2,0,0,14.81999561444444,0
8738,6041,0,2012.09,2016.09,2015.09,2015.09,961.17,0,15.33,0.198096,46.30537836,25.44,2,55.02,3,10.392,0,0,14.99139754777778,0
13304,17619,0,2012.07,2016.07,2015.06,2015.07,1818.04,450,130.68,0.1157609999999999,40.606701,30.83,1,218.45,4,40.0,1,1,27.25262925,0
11914,6765,0,2009.09,2016.06,2013.06,2015.07,844.56,0,14.89,0.161165,44.31137796,22.52,1,66.31,6,13.856,1,0,14.873622681111115,0
3145,21388,0,2012.06,2016.06,2015.05,2015.07,2260.69,50,126.41,0.11634,40.606701,27.24,1,265.97,4,29.7,1,1,27.252919833333333,0
558,6620,5073,2012.05,2016.05,2015.04,2015.06,943.25,0,16.37,0.1443279999999999,44.31137796,22.02,2,111.07,4,11.951,1,1,14.839429320000002,0
7956,12805,0,2012.12,2016.12,2015.11,2015.12,1897.08,0,15.98,0.143478,44.31137796,3.56,1,154.31,3,13.2,1,1,14.814771675555557,1
12543,190156,0,2013.02,2016.02,2013.09,2015.02,14316.45,5543,19.77,0.142881,44.31137796,29.64,1,732.85,3,13.16,1,1,14.804851206666664,0
13966,11979,0,2009.09,2016.09,2015.07,2015.09,1211.59,3598,16.31,0.161746,44.31137796,8.93,1,84.89,6,10.35,0,0,14.854482542222224,0
5197,3124,0,2012.04,2016.04,2012.04,2015.05,469.78,296,14.11,0.1457109999999999,44.31137796,25.84,1,48.34,4,12.5,1,1,14.843495465454549,0
7739,4280,0,2012.04,2016.04,2012.04,2015.04,579.56,370,18.42,0.1457109999999999,44.31137796,24.74,2,60.4,4,12.0,1,1,14.84533673111111,1
13802,33214,0,2012.04,2016.04,2012.04,2015.04,1071.68,0,17.2,0.1457109999999999,44.31137796,27.32,1,109.83,4,13.2,1,1,14.844925697777777,0
6580,10305,0,2012.05,2016.05,2012.05,2015.05,487.63,0,16.92,0.1457109999999999,44.31137796,19.2,1,48.6,4,10.392,1,1,14.840182903333336,0
11762,38794,0,2009.12,2016.12,2015.1,2015.12,2240.4,0,19.41,0.144058,44.31137796,3.68,1,183.25,6,13.8,0,1,14.804681619999991,0
14604,9922,38501,2009.08,2016.08,2009.08,2015.08,1169.76,0,16.22,0.144902,44.31137796,15.72,4,107.19,6,13.2,0,0,14.824962842222224,0
1605,504076,0,2010.12,2016.12,2010.12,2015.12,1051.41,196,18.63,0.146348,45.30837756,15.78,1,96.48,5,13.856,0,0,14.820433731111107,0
8661,11833,8484,2010.05,2016.05,2010.05,2015.05,1403.45,0,38.16,0.161454,44.31137796,22.95,2,105.41,6,13.856,1,1,14.873815842222225,0
8923,23184,0,2011.08,2016.08,2015.07,2015.08,823.71,809,131.4,0.114604,40.606701,19.14,1,91.19,4,17.0,0,0,27.17899288888889,0
9265,18725,0,2010.1,2016.1,2010.1,2015.1,766.0,0,16.25,0.147506,45.80687796,26.2,1,57.08,5,15.0,0,0,14.899127453333334,0
5754,19989,13727,2010.04,2016.04,2010.04,2015.04,2085.37,1526,147.31,0.115174,40.606701,19.92,4,231.91,6,16.5,1,0,27.2160042,0
4166,17915,0,2012.02,2016.03,2015.03,2015.03,1806.3,1451,129.02,0.1157509999999999,40.606701,20.8,1,196.24,4,15.4,1,1,24.96188323333333,0
1509,65431,0,2005.01,2016.03,2015.03,2015.03,6579.71,6678,131.87,0.115173,40.606701,19.68,1,572.88,11,22.0,0,0,27.224020066666665,0
2907,9275,0,2010.01,2016.02,2010.01,2015.02,1103.14,0,6.49,0.146694,44.31137796,27.6,1,112.38,6,11.0,1,1,14.805876953333328,0
9784,4133,0,2010.01,2016.03,2010.01,2015.03,309.74,342,18.52,0.1458839999999999,44.31137796,31.64,1,29.68,6,13.856,0,1,14.85007669777778,0
1258,8020,0,2011.04,2016.04,2015.03,2015.04,1189.47,0,17.39,0.144152,44.31137796,26.04,1,112.12,5,10.392,1,1,14.844608953333331,1
12624,4870,0,2009.1,2016.1,2009.1,2015.1,730.51,1276,18.34,0.146348,45.80687796,24.2,1,58.22,6,13.856,0,0,14.898837919999998,0
9473,9574,0,2012.05,2016.05,2012.05,2015.05,967.98,385,145.62,0.1169099999999999,40.606701,29.85,1,123.87,4,16.5,1,1,27.209284499999995,0
13515,168531,0,2012.07,2016.07,2015.06,2015.07,256.43,148,130.08,0.114603,40.606701,26.86,1,33.57,4,19.84,1,1,27.190050499999995,0
3449,4646,34162,2012.01,2017.01,2015.05,2016.01,471.17,0,118.23,0.118065,40.606701,49.92,2,62.74,4,20.0,1,1,27.14622191666666,0
8010,20176,0,2010.09,2016.09,2015.08,2015.09,2082.11,1444,130.62,0.1157609999999999,40.606701,7.92,1,239.9,5,16.5,0,0,27.19038894444444,0
1697,27654,0,2007.03,2017.01,2007.03,2016.01,0.0,0,0.0,0.144238,44.44470996,31.2,1,358.47,9,13.856,1,0,0.0001999999999999,0
12631,3926060,1959386,2013.04,2016.04,2013.04,2015.04,10860.81,9486,20.03,0.161454,44.31137796,24.52,2,738.51,3,13.2,1,1,14.878785425555556,0
12186,3152,0,2011.12,2016.03,2011.12,2015.03,463.83,0,19.52,0.142065,44.31137796,30.22,1,48.54,4,13.2,0,0,14.84890719777778,0
1099,6566,8601,2010.05,2016.05,2014.04,2015.05,698.82,353,131.85,0.1169099999999999,40.606701,29.85,4,83.29,6,16.5,0,0,27.254515194444444,0
9729,2079,0,2012.1,2016.1,2014.06,2015.1,288.03,0,16.36,0.147506,46.30537836,21.64,1,29.26,3,10.392,1,1,14.976455953333335,0
2058,51478,0,2012.03,2016.03,2013.09,2015.03,5628.17,3016,145.4,0.1186359999999999,40.606701,17.74,1,589.9,4,19.8,1,1,27.227980233333334,0
8547,69286,83634,2013.01,2017.01,2015.05,2016.01,7264.88,6312,132.15,0.1169099999999999,40.606701,29.88,2,710.5,3,30.0,0,0,27.145013722222217,0
1087,9229,0,2011.07,2016.07,2011.07,2015.07,1388.83,0,16.68,0.1457109999999999,44.31137796,14.64,1,140.39,5,10.392,0,0,14.83026759222222,0
8540,8195,0,2010.1,2016.07,2015.07,2014.09,1394.33,0,17.64,0.1383049999999999,44.31137796,34.68,1,119.35,5,13.856,1,1,15.089485286666669,1
10390,722171,0,2010.06,2016.06,2010.06,2015.06,11516.33,7199,137.15,0.1100829999999999,40.606701,-1.36,1,813.85,6,16.5,0,0,27.19364516666666,0
3529,18137,0,2010.11,2016.11,2015.11,2015.11,1853.76,2286,132.15,0.1153599999999999,40.606701,2.82,1,232.54,5,15.001,0,0,27.16362377777777,0
5859,11298,0,2009.11,2016.11,2009.11,2015.11,1695.78,0,19.6,0.146348,45.30837756,16.08,1,150.47,6,13.2,0,1,14.838314442222218,0
3381,28353,0,2012.04,2016.04,2013.1,2015.04,850.15,524,13.74,0.1457109999999999,44.31137796,25.84,1,87.54,4,12.5,1,1,14.84533673111111,0
3900,11557,24546,2010.09,2016.09,2010.09,2015.09,1731.65,0,19.85,0.1457109999999999,44.31137796,11.95,4,155.53,5,13.856,0,0,14.820352247777777,0
10328,20098,40228,2009.07,2016.07,2009.07,2015.07,2958.43,0,0.0,0.1640569999999999,44.31137796,16.66,2,173.36,7,13.2,0,0,14.86516394777778,0
15420,0,0,2010.1,2016.1,2015.08,2015.1,0.0,0,19.27,0.141666,44.31137796,7.8,2,0.0,5,10.39,1,1,14.81524414222222,0
5528,763882,0,2011.02,2016.02,2011.02,2015.02,6340.43,5969,48.88,0.1640579999999999,44.31137796,29.64,1,564.1,5,13.15,1,0,14.890118192222223,0
504,860,0,2013.01,2017.01,2013.01,2016.01,228.87,0,15.2,0.273957,59.26637796,165.0,1,171.48,3,11.0,1,1,19.409793170000004,0
678,378961,0,2009.03,2016.07,2015.1,2015.01,32814.24,32136,361.8,0.094486,58.99595196,-22.39,1,1551.89,7,175.0,0,0,34.69472568333334,0
6043,24972,0,2010.02,2016.02,2010.02,2015.02,2799.52,3293,19.27,0.144142,44.31137796,24.84,1,266.0,6,11.0,1,1,14.804965064444438,0
3901,14381,0,2005.02,2016.02,2005.02,2015.02,1343.85,1292,132.11,0.1169,40.606701,30.0,1,163.37,11,15.001,0,0,27.234919099999995,0
1255,37475,0,2010.01,2016.02,2015.12,2015.02,2486.11,0,14.96,0.141838,44.31137796,23.4,1,245.07,6,10.392,0,1,14.804901031111102,1
8946,1935,0,2013.01,2017.01,2013.01,2016.01,292.15,0,16.79,0.146694,44.31137796,33.12,1,30.36,3,13.2,0,0,14.80585780888888,0
2549,243197,0,2013.01,2017.01,2013.01,2016.01,2475.37,2712,0.0,0.143801,44.31137796,29.76,1,211.74,3,13.2,0,0,14.804808471515145,0
3686,17506,0,2009.09,2016.09,2015.05,2015.09,1089.77,1315,131.02,0.1152369999999999,40.606701,14.49,1,122.79,6,21.0,0,0,27.171340777777772,0
5268,100815,0,2011.09,2016.09,2015.08,2015.09,1824.97,1421,130.31,0.114603,40.606701,9.94,1,214.1,4,20.78,0,0,27.173758888888884,0
12548,67955,0,2009.08,2016.08,2015.07,2015.08,2038.27,4846,144.24,0.114604,40.606701,29.76,1,199.7,6,47.62,0,1,27.181413121212117,0
3834,59935,0,2011.1,2016.04,2014.04,2015.04,7783.63,0,142.2,0.148299,41.1052014,89.68,1,2711.19,4,29.5,0,0,27.74158733555556,0
15177,3552,0,2009.12,2016.12,2015.11,2015.12,531.53,0,16.54,0.144038,45.80687796,16.14,1,42.27,6,10.392,0,0,14.805376697777769,0
10261,24733,0,2011.09,2016.09,2011.09,2015.09,2458.89,3246,127.94,0.1165089999999999,40.606701,14.28,1,269.18,4,29.7,1,1,27.17450233333333,0
4767,7627,0,2010.12,2016.12,2015.05,2015.12,820.62,738,145.8,0.1152369999999999,40.9390266,24.02,1,84.33,5,23.1,1,1,27.14408352777777,0
12160,19805,0,2011.09,2016.03,2015.03,2014.03,2579.99,1622,144.68,0.160208,41.1052014,82.79,2,149.11,4,25.0,1,0,27.62599128333333,0
13493,44491,0,2012.03,2016.03,2012.03,2015.03,3995.18,3241,144.0,0.1169099999999999,40.606701,31.21,1,484.5,4,23.1,1,1,27.227451483333333,0
3161,20378,0,2009.09,2016.09,2015.07,2015.09,2474.45,2588,16.88,0.162326,44.31137796,11.95,1,158.89,6,13.856,1,1,14.854612458888887,0
5182,10106,0,2013.06,2016.06,2014.06,2015.06,1489.46,0,0.0,0.142819,44.31137796,19.28,2,125.88,3,13.2,0,1,14.863987764444444,0
9700,10117,0,2010.01,2016.03,2010.01,2015.03,953.93,0,16.04,0.146694,44.31137796,28.25,1,99.14,6,12.375,0,1,14.805896031111102,0
4905,111083,139984,2013.02,2016.02,2014.06,2015.02,0.0,0,17.19,0.146694,44.31137796,34.68,3,0.0,3,13.856,0,0,14.865273486666668,0
12952,803018,0,2010.06,2016.06,2010.06,2015.06,111.29,63,131.33,0.1169099999999999,40.606701,52.24,1,15.09,6,33.0,0,0,27.200247999999995,0
11013,4178,0,2012.08,2017.01,2014.01,2016.01,612.95,896,16.36,0.146348,45.80687796,33.12,1,58.0,3,13.2,0,1,14.851037986666665,0
4925,32613,0,2012.06,2016.1,2014.01,2015.1,4215.1,1189,0.0,0.143152,44.31137796,10.0,2,192.85,4,15.0,1,1,14.820139531111106,0
13245,2908,0,2009.1,2016.1,2009.1,2015.1,266.91,327,18.32,0.146348,46.30537836,31.16,1,25.2,6,15.0,1,0,14.926615786666664,0
4302,0,0,2009.08,2016.08,2009.08,2015.08,-34.58,0,0.0,0.16579,44.31137796,12.36,1,76.26,6,10.392,1,0,14.860773470000002,0
1976,17398,0,2009.12,2016.12,2015.11,2015.12,789.38,243,13.72,0.144038,45.80687796,19.42,1,65.8,6,12.5,1,0,14.805440731111103,0
625,74338,0,2012.05,2016.05,2012.05,2015.05,3442.11,3195,131.39,0.098023,58.99595196,-1.02,1,404.88,4,13.2,0,0,34.70819873888889,0
2952,2206,0,2012.02,2016.03,2012.02,2015.03,246.24,492,37.77,0.161743,44.31137796,31.64,1,22.87,4,13.856,1,0,14.883728225555558,0
7149,12840,0,2009.11,2016.11,2015.05,2015.11,1367.29,1286,135.22,0.1152369999999999,40.606701,13.68,1,139.89,6,43.45,0,0,27.15313666666666,0
4486,14887,0,2012.03,2016.03,2015.04,2015.03,997.55,0,18.37,0.146694,44.31137796,34.27,2,-129.29,4,15.0,1,1,14.850491781111112,0
5250,28,0,2011.12,2016.12,2011.12,2015.12,4.26,0,9.85,0.147506,46.30537836,22.7,1,0.43,4,11.5,0,0,14.820704014444445,0
13180,23504,0,2012.1,2016.1,2012.1,2015.1,384.23,397,129.61,0.1165089999999999,41.1052014,27.42,2,50.15,3,15.5,1,1,27.24896373333333,0
8141,20909,0,2010.02,2016.02,2015.12,2015.02,1637.14,1580,18.9,0.1443839999999999,44.31137796,33.12,1,149.8,6,13.2,1,0,14.820677736666669,0
15460,43150,0,2012.02,2016.02,2012.02,2015.02,7796.04,6756,19.8,0.176611,45.80687796,19.8,1,1899.8,4,13.15,1,1,15.287925671111111,1
3534,3754,0,2012.05,2016.07,2014.07,2015.07,421.99,0,9.77,0.165793,44.31137796,14.57,1,41.01,4,10.35,0,0,14.875166675555556,0
15353,1590,0,2009.11,2016.11,2009.11,2015.11,238.55,0,0.0,0.146348,46.30537836,26.73,1,22.17,6,13.2,0,1,14.86609224222222,0
13299,11684,0,2012.09,2016.09,2012.09,2015.09,393.0,0,18.37,0.1457109999999999,44.31137796,12.82,1,38.6,3,13.2,1,0,14.820352281111106,0
2289,31534,0,2008.07,2016.09,2015.08,2015.1,2764.32,4490,133.02,0.098925,58.99595196,-2.73,1,295.97,8,15.01,0,0,34.65285096111111,0
9523,3515,0,2010.12,2016.12,2015.11,2015.12,396.72,0,18.21,0.163619,45.81137796,16.24,1,28.36,5,10.392,0,0,14.840400975555546,0
13844,16210,0,2009.1,2016.1,2009.1,2015.1,1779.93,0,18.04,0.165022,44.31137796,11.95,1,142.74,6,13.856,0,1,14.850592536666666,0
1488,5940776,0,2011.05,2016.05,2011.05,2015.05,4086.61,5837,13.35,0.159848,44.44470996,0.0,1,-37.26,5,10.392,1,1,14.894001292222224,0
7368,29747,0,2012.02,2016.02,2012.02,2015.02,2855.84,2428,147.16,0.1169,40.606701,24.0,1,341.24,4,16.0,1,1,27.234919099999995,0
13047,35727,19862,2013.04,2017.01,2015.11,2015.04,8713.51,13589,47.16,0.157877,41.1052014,72.72,3,1202.59,3,20.785,0,0,19.16523658133333,1
1733,81780,0,2005.11,2016.1,2013.1,2015.11,7122.01,18629,401.55,0.097634,58.99595196,-9.89,1,511.15,10,55.0,0,0,34.65035979444445,0
1082,1513,795,2011.06,2016.06,2011.06,2015.06,129.42,0,16.14,0.1457109999999999,44.31137796,16.92,3,12.15,5,10.392,0,0,14.835225231111112,0
